time,left ear,left forehead,right forehead,right ear
10.815,17.812,-1.1961,8.2583,13.635
10.819,21.102,-2.8411,4.9684,15.28
10.824,24.392,-4.4861,4.9684,23.505
10.828,7.9421,-14.356,14.838,25.15
10.833,-0.28286,-14.356,14.838,10.345
10.837,11.232,-2.8411,11.548,3.7648
10.842,12.877,-7.7761,13.193,8.6997
10.846,22.747,-9.421,9.9034,10.345
10.851,22.747,-11.066,9.9034,15.28
10.855,12.877,-9.421,6.6134,8.6997
10.86,4.6521,0.44883,3.3234,5.4098
10.864,6.297,0.44883,4.9684,5.4098
10.869,7.9421,0.44883,4.9684,3.7648
10.873,4.6521,2.0938,6.6134,-1.1701
10.878,3.0071,0.44883,4.9684,-4.46
10.882,-0.28286,3.7388,4.9684,-6.1051
10.887,-6.8628,0.44883,6.6134,-1.1701
10.891,-11.798,-1.1961,3.3234,-12.685
10.896,-5.2178,3.7388,0.033493,-12.685
10.9,-10.153,-2.8411,0.033493,-9.395
10.905,4.6521,2.0938,-3.2565,-9.395
10.909,4.6521,-1.1961,-4.9015,-4.46
10.914,6.297,2.0938,-4.9015,-2.8151
10.918,11.232,-2.8411,1.6785,11.99
10.923,-0.28286,-11.066,4.9684,10.345
10.928,1.3621,-6.1311,4.9684,10.345
10.932,-3.5728,-6.1311,4.9684,8.6997
10.937,-0.28286,3.7388,-1.6115,-9.395
10.941,14.522,5.3838,-1.6115,-4.46
10.946,11.232,2.0938,-1.6115,-2.8151
10.95,11.232,2.0938,-1.6115,2.1198
10.955,-0.28286,-4.4861,1.6785,10.345
10.959,-10.153,-1.1961,-1.6115,-1.1701
10.964,-1.9278,2.0938,-3.2565,-7.75
10.968,1.3621,3.7388,-4.9015,-9.395
10.973,4.6521,5.3838,-1.6115,-7.75
10.977,-0.28286,-4.4861,0.033493,-1.1701
10.982,-3.5728,-6.1311,0.033493,-1.1701
10.986,1.3621,-2.8411,1.6785,3.7648
10.991,-1.9278,-7.7761,3.3234,7.0548
10.995,-1.9278,-4.4861,4.9684,5.4098
11,7.9421,-2.8411,4.9684,8.6997
11.004,14.522,-1.1961,6.6134,13.635
11.009,21.102,-1.1961,8.2583,16.925
11.013,22.747,0.44883,6.6134,13.635
11.018,22.747,-1.1961,4.9684,18.57
11.022,11.232,-6.1311,3.3234,15.28
11.027,12.877,-1.1961,1.6785,13.635
11.031,12.877,-4.4861,1.6785,15.28
11.036,6.297,-2.8411,4.9684,13.635
11.041,6.297,-1.1961,4.9684,8.6997
11.045,16.167,5.3838,6.6134,13.635
11.05,26.037,3.7388,4.9684,20.215
11.054,30.972,5.3838,3.3234,23.505
11.059,26.037,3.7388,8.2583,26.795
11.063,12.877,-1.1961,8.2583,18.57
11.068,12.877,2.0938,6.6134,5.4098
11.072,16.167,5.3838,1.6785,3.7648
11.077,14.522,0.44883,0.033493,3.7648
11.081,9.587,0.44883,0.033493,2.1198
11.086,1.3621,-4.4861,-4.9015,3.7648
11.09,-1.9278,0.44883,-4.9015,5.4098
11.095,4.6521,8.6737,-4.9015,5.4098
11.099,7.9421,2.0938,-3.2565,16.925
11.104,6.297,5.3838,-4.9015,5.4098
11.108,-3.5728,5.3838,-11.481,2.1198
11.113,-5.2178,7.0288,-9.8364,2.1198
11.117,-1.9278,7.0288,-3.2565,-1.1701
11.122,9.587,7.0288,-1.6115,3.7648
11.126,6.297,-1.1961,-1.6115,0.47489
11.131,1.3621,3.7388,-8.1914,-11.04
11.135,7.9421,0.44883,-1.6115,3.7648
11.14,1.3621,-4.4861,0.033493,3.7648
11.144,1.3621,-2.8411,0.033493,2.1198
11.149,-6.8628,-6.1311,-1.6115,0.47489
11.153,7.9421,2.0938,-3.2565,-4.46
11.158,7.9421,-1.1961,1.6785,3.7648
11.163,7.9421,-1.1961,-1.6115,7.0548
11.167,7.9421,-1.1961,0.033493,10.345
11.172,-3.5728,-1.1961,1.6785,5.4098
11.176,-3.5728,0.44883,3.3234,5.4098
11.181,-3.5728,-2.8411,6.6134,3.7648
11.185,7.9421,2.0938,4.9684,0.47489
11.19,11.232,-2.8411,1.6785,5.4098
11.194,6.297,-6.1311,0.033493,2.1198
11.199,3.0071,-6.1311,0.033493,2.1198
11.203,9.587,-6.1311,0.033493,3.7648
11.208,9.587,-6.1311,3.3234,10.345
11.212,12.877,-6.1311,3.3234,10.345
11.217,12.877,-6.1311,0.033493,11.99
11.221,16.167,-2.8411,-3.2565,10.345
11.226,16.167,-2.8411,-6.5465,2.1198
11.23,17.812,-1.1961,-8.1914,0.47489
11.235,17.812,-4.4861,-3.2565,10.345
11.239,3.0071,-2.8411,-3.2565,0.47489
11.244,9.587,2.0938,-3.2565,2.1198
11.248,6.297,-2.8411,-4.9015,3.7648
11.253,-3.5728,-2.8411,-6.5465,-6.1051
11.257,-3.5728,0.44883,-1.6115,-6.1051
11.262,-0.28286,2.0938,-3.2565,-6.1051
11.266,3.0071,0.44883,-3.2565,-4.46
11.271,11.232,5.3838,-3.2565,2.1198
11.276,9.587,-1.1961,-3.2565,5.4098
11.28,1.3621,-2.8411,-1.6115,5.4098
11.285,1.3621,-1.1961,0.033493,7.0548
11.289,7.9421,-1.1961,-3.2565,5.4098
11.294,9.587,-2.8411,0.033493,7.0548
11.298,12.877,-1.1961,1.6785,8.6997
11.303,19.457,0.44883,1.6785,11.99
11.307,12.877,-7.7761,4.9684,20.215
11.312,9.587,-9.421,3.3234,16.925
11.316,7.9421,-12.711,3.3234,20.215
11.321,-0.28286,-12.711,3.3234,11.99
11.325,7.9421,-4.4861,3.3234,5.4098
11.33,14.522,-4.4861,1.6785,2.1198
11.334,19.457,-1.1961,1.6785,5.4098
11.339,12.877,-11.066,4.9684,8.6997
11.343,6.297,-11.066,4.9684,7.0548
11.348,6.297,-4.4861,6.6134,0.47489
11.352,11.232,-6.1311,3.3234,2.1198
11.357,9.587,-7.7761,1.6785,11.99
11.361,-0.28286,-9.421,3.3234,15.28
11.366,-3.5728,-11.066,3.3234,13.635
11.37,-1.9278,-7.7761,4.9684,8.6997
11.375,4.6521,-2.8411,4.9684,11.99
11.379,7.9421,-4.4861,3.3234,15.28
11.384,7.9421,-4.4861,4.9684,18.57
11.388,9.587,-6.1311,0.033493,2.1198
11.393,11.232,-4.4861,-3.2565,-2.8151
11.398,11.232,-4.4861,-1.6115,0.47489
11.402,14.522,-1.1961,-4.9015,2.1198
11.407,7.9421,-6.1311,0.033493,11.99
11.411,1.3621,-6.1311,0.033493,5.4098
11.416,1.3621,-4.4861,-3.2565,3.7648
11.42,6.297,-2.8411,0.033493,7.0548
11.425,4.6521,-2.8411,1.6785,10.345
11.429,19.457,2.0938,1.6785,16.925
11.434,19.457,-4.4861,1.6785,21.86
11.438,6.297,-2.8411,0.033493,13.635
11.443,6.297,0.44883,1.6785,8.6997
11.447,-3.5728,-6.1311,0.033493,5.4098
11.452,3.0071,-1.1961,1.6785,5.4098
11.456,11.232,-1.1961,3.3234,2.1198
11.461,1.3621,-2.8411,3.3234,-2.8151
11.465,3.0071,-1.1961,3.3234,2.1198
11.47,-3.5728,-4.4861,4.9684,-1.1701
11.474,3.0071,3.7388,3.3234,5.4098
11.479,3.0071,-2.8411,4.9684,8.6997
11.483,-0.28286,-4.4861,6.6134,8.6997
11.488,1.3621,-4.4861,8.2583,18.57
11.492,1.3621,-7.7761,11.548,15.28
11.497,9.587,-1.1961,11.548,13.635
11.501,26.037,2.0938,9.9034,20.215
11.506,22.747,-2.8411,8.2583,20.215
11.511,17.812,2.0938,4.9684,5.4098
11.515,17.812,2.0938,3.3234,8.6997
11.52,1.3621,-1.1961,4.9684,10.345
11.524,9.587,7.0288,4.9684,7.0548
11.529,7.9421,3.7388,6.6134,15.28
11.533,7.9421,2.0938,8.2583,8.6997
11.538,17.812,5.3838,4.9684,-4.46
11.542,9.587,-1.1961,3.3234,8.6997
11.547,9.587,3.7388,3.3234,5.4098
11.551,22.747,8.6737,1.6785,8.6997
11.556,21.102,3.7388,3.3234,16.925
11.56,19.457,3.7388,4.9684,11.99
11.565,17.812,2.0938,4.9684,16.925
11.569,16.167,0.44883,3.3234,11.99
11.574,19.457,5.3838,1.6785,7.0548
11.578,29.327,11.964,1.6785,8.6997
11.583,34.262,10.319,1.6785,10.345
11.587,34.262,7.0288,0.033493,8.6997
11.592,27.682,3.7388,1.6785,8.6997
11.596,22.747,3.7388,0.033493,0.47489
11.601,32.617,5.3838,0.033493,2.1198
11.605,27.682,0.44883,0.033493,11.99
11.61,24.392,2.0938,-1.6115,11.99
11.614,22.747,-1.1961,0.033493,13.635
11.619,14.522,-2.8411,0.033493,8.6997
11.623,16.167,3.7388,1.6785,8.6997
11.628,17.812,0.44883,1.6785,15.28
11.633,19.457,0.44883,1.6785,8.6997
11.637,24.392,5.3838,1.6785,8.6997
11.642,19.457,2.0938,1.6785,8.6997
11.646,24.392,8.6737,1.6785,5.4098
11.651,21.102,0.44883,1.6785,8.6997
11.655,16.167,2.0938,-1.6115,2.1198
11.66,11.232,-2.8411,-4.9015,0.47489
11.664,1.3621,-4.4861,-3.2565,5.4098
11.669,14.522,2.0938,-1.6115,8.6997
11.673,16.167,-4.4861,4.9684,18.57
11.678,12.877,-2.8411,6.6134,16.925
11.682,7.9421,-6.1311,6.6134,20.215
11.687,12.877,-1.1961,8.2583,18.57
11.691,21.102,0.44883,8.2583,23.505
11.696,9.587,-2.8411,4.9684,20.215
11.7,3.0071,-2.8411,3.3234,13.635
11.705,-0.28286,-6.1311,3.3234,15.28
11.709,1.3621,-1.1961,1.6785,5.4098
11.714,11.232,0.44883,1.6785,0.47489
11.718,17.812,3.7388,3.3234,11.99
11.723,6.297,-4.4861,4.9684,11.99
11.727,-3.5728,-2.8411,3.3234,3.7648
11.732,3.0071,0.44883,1.6785,5.4098
11.736,9.587,-4.4861,0.033493,3.7648
11.741,3.0071,-4.4861,1.6785,5.4098
11.746,3.0071,-4.4861,4.9684,10.345
11.75,-6.8628,-9.421,8.2583,7.0548
11.755,-3.5728,-4.4861,4.9684,-2.8151
11.759,7.9421,-4.4861,8.2583,10.345
11.764,9.587,-1.1961,9.9034,11.99
11.768,17.812,0.44883,9.9034,20.215
11.773,9.587,-6.1311,9.9034,16.925
11.777,7.9421,-7.7761,8.2583,16.925
11.782,14.522,-6.1311,8.2583,20.215
11.786,9.587,-4.4861,8.2583,21.86
11.791,4.6521,-4.4861,8.2583,15.28
11.795,-0.28286,-2.8411,8.2583,15.28
11.8,-5.2178,-2.8411,9.9034,13.635
11.804,3.0071,3.7388,9.9034,15.28
11.809,4.6521,5.3838,8.2583,16.925
11.813,7.9421,2.0938,6.6134,13.635
11.818,16.167,0.44883,4.9684,20.215
11.822,12.877,-2.8411,6.6134,21.86
11.827,7.9421,0.44883,6.6134,18.57
11.831,11.232,-1.1961,6.6134,21.86
11.836,3.0071,-2.8411,6.6134,10.345
11.84,1.3621,2.0938,4.9684,8.6997
11.845,6.297,2.0938,1.6785,7.0548
11.849,7.9421,0.44883,1.6785,5.4098
11.854,-3.5728,-1.1961,3.3234,3.7648
11.858,1.3621,-1.1961,1.6785,7.0548
11.863,3.0071,-1.1961,-1.6115,2.1198
11.868,19.457,7.0288,-1.6115,5.4098
11.872,30.972,2.0938,-1.6115,21.86
11.877,19.457,2.0938,0.033493,15.28
11.881,19.457,5.3838,0.033493,18.57
11.886,21.102,3.7388,0.033493,21.86
11.89,19.457,2.0938,3.3234,16.925
11.895,14.522,0.44883,1.6785,21.86
11.899,4.6521,-4.4861,3.3234,20.215
11.904,-10.153,-1.1961,-1.6115,7.0548
11.908,-13.443,0.44883,-3.2565,3.7648
11.913,-0.28286,2.0938,-3.2565,7.0548
11.917,9.587,-1.1961,-4.9015,10.345
11.922,16.167,-6.1311,1.6785,15.28
11.926,7.9421,-6.1311,-1.6115,10.345
11.931,-1.9278,-9.421,1.6785,10.345
11.935,-8.5078,-6.1311,1.6785,16.925
11.94,11.232,8.6737,0.033493,8.6997
11.944,19.457,3.7388,0.033493,13.635
11.949,16.167,0.44883,0.033493,11.99
11.953,19.457,2.0938,-1.6115,7.0548
11.958,14.522,-1.1961,-1.6115,7.0548
11.962,12.877,2.0938,1.6785,7.0548
11.967,17.812,3.7388,0.033493,3.7648
11.971,16.167,-4.4861,3.3234,11.99
11.976,16.167,-1.1961,4.9684,15.28
11.981,14.522,2.0938,3.3234,18.57
11.985,12.877,3.7388,1.6785,11.99
11.99,19.457,5.3838,-1.6115,11.99
11.994,9.587,2.0938,-3.2565,7.0548
11.999,17.812,7.0288,-3.2565,2.1198
12.003,14.522,0.44883,-1.6115,10.345
12.008,1.3621,0.44883,0.033493,2.1198
12.012,-3.5728,-2.8411,-1.6115,-2.8151
12.017,-8.5078,-2.8411,-1.6115,-4.46
12.021,-11.798,0.44883,-4.9015,-11.04
12.026,-15.088,2.0938,-4.9015,-15.975
12.03,-13.443,0.44883,-4.9015,-7.75
12.035,-6.8628,3.7388,-4.9015,-6.1051
12.039,1.3621,3.7388,-3.2565,7.0548
12.044,-0.28286,-4.4861,4.9684,11.99
12.048,-0.28286,-2.8411,1.6785,-1.1701
12.053,-5.2178,-1.1961,-3.2565,-12.685
12.057,-8.5078,-1.1961,-1.6115,-14.33
12.062,-16.733,2.0938,-3.2565,-22.555
12.066,-11.798,5.3838,-4.9015,-17.62
12.071,-13.443,-4.4861,-3.2565,-15.975
12.075,-11.798,0.44883,-6.5465,-25.845
12.08,-16.733,3.7388,-3.2565,-20.91
12.084,-16.733,-2.8411,4.9684,-12.685
12.089,-18.378,-6.1311,3.3234,-15.975
12.093,-21.668,-7.7761,3.3234,-15.975
12.098,-11.798,-4.4861,1.6785,-24.2
12.103,-6.8628,-2.8411,1.6785,-20.91
12.107,-8.5078,-2.8411,1.6785,-11.04
12.112,-11.798,-2.8411,-1.6115,-11.04
12.116,-5.2178,0.44883,-1.6115,-12.685
12.121,-5.2178,0.44883,-3.2565,-11.04
12.125,-6.8628,-1.1961,-3.2565,-12.685
12.13,-13.443,-6.1311,0.033493,-7.75
12.134,-26.603,-9.421,-3.2565,-17.62
12.139,-23.313,-2.8411,-8.1914,-32.425
12.143,-13.443,0.44883,-6.5465,-29.135
12.148,-10.153,-6.1311,-8.1914,-25.845
12.152,-6.8628,-4.4861,-8.1914,-22.555
12.157,-10.153,-6.1311,-8.1914,-24.2
12.161,-15.088,-6.1311,-6.5465,-27.49
12.166,-6.8628,-4.4861,-4.9015,-22.555
12.17,-8.5078,-7.7761,-3.2565,-14.33
12.175,-13.443,-7.7761,-1.6115,-14.33
12.179,-11.798,-6.1311,-3.2565,-19.265
12.184,-1.9278,-1.1961,-3.2565,-9.395
12.188,1.3621,0.44883,-3.2565,-7.75
12.193,-0.28286,-2.8411,-4.9015,-7.75
12.197,-6.8628,-6.1311,-6.5465,-12.685
12.202,-1.9278,-1.1961,-4.9015,-12.685
12.206,4.6521,-1.1961,-4.9015,-7.75
12.211,7.9421,3.7388,-8.1914,-9.395
12.216,14.522,3.7388,-4.9015,5.4098
12.22,7.9421,-6.1311,-4.9015,7.0548
12.225,3.0071,-2.8411,-4.9015,0.47489
12.229,-0.28286,-1.1961,-4.9015,-2.8151
12.234,4.6521,2.0938,-3.2565,-2.8151
12.238,1.3621,0.44883,-3.2565,2.1198
12.243,7.9421,5.3838,-3.2565,7.0548
12.247,7.9421,-1.1961,1.6785,15.28
12.252,-6.8628,-2.8411,1.6785,2.1198
12.256,-8.5078,0.44883,1.6785,-6.1051
12.261,-10.153,-1.1961,0.033493,0.47489
12.265,-20.023,-2.8411,-1.6115,-1.1701
12.27,-15.088,2.0938,-1.6115,-7.75
12.274,-13.443,2.0938,-3.2565,-12.685
12.279,-8.5078,2.0938,-3.2565,-20.91
12.283,12.877,8.6737,-4.9015,-12.685
12.288,7.9421,0.44883,-3.2565,-2.8151
12.292,-3.5728,-2.8411,-1.6115,-7.75
12.297,-1.9278,3.7388,-3.2565,-9.395
12.301,-0.28286,2.0938,-1.6115,-2.8151
12.306,-0.28286,0.44883,0.033493,0.47489
12.31,-5.2178,-1.1961,0.033493,0.47489
12.315,-3.5728,-1.1961,-1.6115,-1.1701
12.319,-10.153,-4.4861,3.3234,2.1198
12.324,-3.5728,8.6737,-1.6115,-6.1051
12.328,4.6521,5.3838,0.033493,-6.1051
12.333,9.587,8.6737,-1.6115,-1.1701
12.338,24.392,10.319,0.033493,8.6997
12.342,24.392,3.7388,0.033493,16.925
12.347,16.167,-2.8411,1.6785,11.99
12.351,6.297,-2.8411,-1.6115,-1.1701
12.356,1.3621,2.0938,0.033493,-1.1701
12.36,-0.28286,-1.1961,3.3234,7.0548
12.365,-5.2178,-2.8411,1.6785,5.4098
12.369,-0.28286,-1.1961,-1.6115,3.7648
12.374,1.3621,-2.8411,-1.6115,-1.1701
12.378,-1.9278,2.0938,-3.2565,-2.8151
12.383,9.587,2.0938,-3.2565,-1.1701
12.387,3.0071,-6.1311,-1.6115,-1.1701
12.392,-5.2178,-6.1311,-3.2565,5.4098
12.396,-5.2178,-6.1311,-3.2565,5.4098
12.401,3.0071,-2.8411,-1.6115,2.1198
12.405,6.297,-4.4861,0.033493,0.47489
12.41,3.0071,-7.7761,-1.6115,5.4098
12.414,-1.9278,-12.711,-1.6115,5.4098
12.419,-0.28286,-6.1311,-3.2565,10.345
12.423,1.3621,-9.421,-1.6115,11.99
12.428,-10.153,-12.711,0.033493,-1.1701
12.432,-6.8628,-4.4861,0.033493,3.7648
12.437,-1.9278,-4.4861,-1.6115,10.345
12.441,-6.8628,-6.1311,-3.2565,2.1198
12.446,9.587,-1.1961,-3.2565,2.1198
12.451,16.167,-4.4861,-3.2565,5.4098
12.455,12.877,-2.8411,-4.9015,3.7648
12.46,16.167,-4.4861,-3.2565,11.99
12.464,3.0071,-9.421,0.033493,16.925
12.469,6.297,-4.4861,0.033493,11.99
12.473,9.587,-6.1311,1.6785,10.345
12.478,4.6521,-4.4861,3.3234,3.7648
12.482,7.9421,-1.1961,3.3234,5.4098
12.487,7.9421,-6.1311,1.6785,11.99
12.491,3.0071,-7.7761,1.6785,10.345
12.496,3.0071,-2.8411,-1.6115,2.1198
12.5,4.6521,-1.1961,-1.6115,2.1198
12.505,3.0071,2.0938,0.033493,0.47489
12.509,6.297,7.0288,1.6785,8.6997
12.514,11.232,7.0288,-1.6115,8.6997
12.518,12.877,0.44883,-3.2565,5.4098
12.523,16.167,3.7388,-3.2565,0.47489
12.527,17.812,2.0938,-3.2565,3.7648
12.532,24.392,0.44883,-1.6115,11.99
12.536,22.747,0.44883,0.033493,10.345
12.541,19.457,0.44883,-1.6115,10.345
12.545,21.102,2.0938,-6.5465,13.635
12.55,21.102,2.0938,-4.9015,11.99
12.554,21.102,0.44883,-6.5465,7.0548
12.559,14.522,-2.8411,-8.1914,3.7648
12.563,6.297,-7.7761,-4.9015,-1.1701
12.568,14.522,0.44883,-3.2565,-1.1701
12.573,26.037,3.7388,-1.6115,2.1198
12.577,22.747,0.44883,0.033493,8.6997
12.582,11.232,-4.4861,-1.6115,7.0548
12.586,4.6521,-1.1961,-3.2565,0.47489
12.591,4.6521,5.3838,-4.9015,-2.8151
12.595,6.297,8.6737,-4.9015,-4.46
12.6,7.9421,3.7388,-1.6115,5.4098
12.604,4.6521,-1.1961,-1.6115,2.1198
12.609,-6.8628,-2.8411,-1.6115,-6.1051
12.613,-13.443,-1.1961,-1.6115,-15.975
12.618,-11.798,-1.1961,-1.6115,-11.04
12.622,-6.8628,-1.1961,-3.2565,-6.1051
12.627,-5.2178,0.44883,-4.9015,-6.1051
12.631,-10.153,2.0938,-4.9015,-9.395
12.636,-5.2178,0.44883,-1.6115,-11.04
12.64,-8.5078,-2.8411,-1.6115,-6.1051
12.645,-3.5728,2.0938,3.3234,-9.395
12.649,-5.2178,-2.8411,3.3234,-2.8151
12.654,-8.5078,-1.1961,0.033493,-6.1051
12.658,-5.2178,-6.1311,3.3234,-4.46
12.663,-13.443,-12.711,3.3234,-9.395
12.667,-5.2178,-6.1311,0.033493,-12.685
12.672,-15.088,-11.066,0.033493,-6.1051
12.676,-16.733,-2.8411,1.6785,-12.685
12.681,-10.153,-2.8411,3.3234,-1.1701
12.686,-8.5078,-6.1311,4.9684,0.47489
12.69,-8.5078,-2.8411,3.3234,-4.46
12.695,-5.2178,-1.1961,1.6785,-9.395
12.699,3.0071,0.44883,3.3234,-6.1051
12.704,-3.5728,0.44883,3.3234,-7.75
12.708,-11.798,0.44883,3.3234,-1.1701
12.713,-23.313,-4.4861,4.9684,-1.1701
12.717,-24.958,-4.4861,3.3234,-12.685
12.722,-23.313,-7.7761,1.6785,-15.975
12.726,-33.182,-11.066,1.6785,-30.78
12.731,-31.538,-9.421,1.6785,-24.2
12.735,-23.313,-4.4861,1.6785,-14.33
12.74,-15.088,-4.4861,1.6785,-9.395
12.744,-10.153,-2.8411,-1.6115,-9.395
12.749,-1.9278,0.44883,0.033493,-9.395
12.753,-10.153,-4.4861,-1.6115,-9.395
12.758,-3.5728,0.44883,-1.6115,-9.395
12.762,-3.5728,-1.1961,-1.6115,-6.1051
12.767,-8.5078,-4.4861,-3.2565,-6.1051
12.771,-13.443,-4.4861,-1.6115,-12.685
12.776,-20.023,-11.066,0.033493,-7.75
12.78,-26.603,-17.646,3.3234,-14.33
12.785,-16.733,0.44883,-6.5465,-24.2
12.789,1.3621,11.964,-6.5465,-24.2
12.794,1.3621,5.3838,-1.6115,-4.46
12.798,3.0071,3.7388,-1.6115,-6.1051
12.803,6.297,-4.4861,4.9684,3.7648
12.808,6.297,2.0938,0.033493,-7.75
12.812,14.522,10.319,-6.5465,-14.33
12.817,11.232,8.6737,-6.5465,-2.8151
12.821,9.587,7.0288,-6.5465,3.7648
12.826,-0.28286,5.3838,-6.5465,3.7648
12.83,-3.5728,11.964,-9.8364,-9.395
12.835,11.232,15.254,-9.8364,-4.46
12.839,9.587,7.0288,-9.8364,3.7648
12.844,3.0071,5.3838,-8.1914,2.1198
12.848,1.3621,3.7388,-9.8364,7.0548
12.853,7.9421,5.3838,-8.1914,7.0548
12.857,12.877,8.6737,-8.1914,7.0548
12.862,14.522,10.319,-8.1914,11.99
12.866,24.392,8.6737,-4.9015,16.925
12.871,19.457,7.0288,-3.2565,18.57
12.875,26.037,11.964,-3.2565,16.925
12.88,22.747,7.0288,0.033493,13.635
12.884,12.877,7.0288,1.6785,8.6997
12.889,9.587,3.7388,1.6785,8.6997
12.893,3.0071,8.6737,0.033493,2.1198
12.898,4.6521,7.0288,-1.6115,3.7648
12.902,3.0071,5.3838,1.6785,0.47489
12.907,-1.9278,5.3838,3.3234,0.47489
12.911,1.3621,5.3838,3.3234,5.4098
12.916,-1.9278,5.3838,1.6785,7.0548
12.921,-0.28286,7.0288,-1.6115,3.7648
12.925,3.0071,5.3838,-1.6115,7.0548
12.93,-5.2178,5.3838,1.6785,-1.1701
12.934,-3.5728,10.319,0.033493,-4.46
12.939,-0.28286,3.7388,4.9684,-1.1701
12.943,-11.798,0.44883,3.3234,-12.685
12.948,-10.153,-4.4861,3.3234,-19.265
12.952,-10.153,-4.4861,3.3234,-19.265
12.957,-15.088,0.44883,1.6785,-9.395
12.961,-8.5078,-1.1961,3.3234,0.47489
12.966,-1.9278,3.7388,1.6785,8.6997
12.97,7.9421,7.0288,1.6785,10.345
12.975,12.877,2.0938,-1.6115,13.635
12.979,6.297,2.0938,-1.6115,18.57
12.984,16.167,3.7388,0.033493,18.57
12.988,6.297,-1.1961,1.6785,16.925
12.993,1.3621,0.44883,1.6785,3.7648
12.997,4.6521,2.0938,3.3234,0.47489
13.002,4.6521,0.44883,4.9684,3.7648
13.006,4.6521,2.0938,1.6785,-4.46
13.011,17.812,8.6737,0.033493,2.1198
13.015,9.587,-1.1961,4.9684,11.99
13.02,6.297,-1.1961,4.9684,11.99
13.024,4.6521,2.0938,3.3234,3.7648
13.029,4.6521,-2.8411,1.6785,7.0548
13.033,9.587,-7.7761,3.3234,10.345
13.038,6.297,-2.8411,1.6785,11.99
13.043,1.3621,-1.1961,1.6785,8.6997
13.047,1.3621,2.0938,1.6785,0.47489
13.052,-6.8628,3.7388,0.033493,-4.46
13.056,-5.2178,3.7388,3.3234,-6.1051
13.061,-0.28286,7.0288,3.3234,-2.8151
13.065,4.6521,2.0938,4.9684,5.4098
13.07,11.232,3.7388,3.3234,7.0548
13.074,7.9421,-1.1961,4.9684,13.635
13.079,-3.5728,-4.4861,4.9684,3.7648
13.083,-8.5078,2.0938,3.3234,-6.1051
13.088,-5.2178,2.0938,3.3234,-1.1701
13.092,1.3621,7.0288,4.9684,0.47489
13.097,1.3621,7.0288,6.6134,5.4098
13.101,-3.5728,3.7388,4.9684,3.7648
13.106,-0.28286,2.0938,1.6785,-7.75
13.11,-1.9278,0.44883,1.6785,-7.75
13.115,1.3621,-1.1961,1.6785,-9.395
13.119,-3.5728,-6.1311,1.6785,-11.04
13.124,-16.733,-9.421,1.6785,-20.91
13.128,-26.603,-7.7761,-1.6115,-32.425
13.133,-23.313,-2.8411,-3.2565,-34.07
13.137,-6.8628,2.0938,-3.2565,-25.845
13.142,-8.5078,0.44883,-1.6115,-2.8151
13.146,-6.8628,2.0938,1.6785,0.47489
13.151,6.297,3.7388,3.3234,10.345
13.156,3.0071,-4.4861,6.6134,13.635
13.16,12.877,-1.1961,4.9684,7.0548
13.165,17.812,-2.8411,6.6134,16.925
13.169,26.037,5.3838,6.6134,18.57
13.174,30.972,3.7388,6.6134,28.44
13.178,17.812,-2.8411,6.6134,26.795
13.183,16.167,2.0938,6.6134,15.28
13.187,9.587,-6.1311,6.6134,11.99
13.192,-0.28286,-2.8411,4.9684,5.4098
13.196,1.3621,0.44883,1.6785,-7.75
13.201,1.3621,0.44883,1.6785,-7.75
13.205,1.3621,2.0938,1.6785,0.47489
13.21,-3.5728,-2.8411,3.3234,3.7648
13.214,-6.8628,-1.1961,1.6785,3.7648
13.219,-1.9278,0.44883,1.6785,2.1198
13.223,3.0071,0.44883,4.9684,2.1198
13.228,7.9421,2.0938,3.3234,-1.1701
13.232,3.0071,-6.1311,3.3234,0.47489
13.237,-1.9278,-4.4861,1.6785,2.1198
13.241,-8.5078,-4.4861,1.6785,-2.8151
13.246,-5.2178,3.7388,-1.6115,3.7648
13.25,11.232,5.3838,0.033493,3.7648
13.255,7.9421,2.0938,-1.6115,5.4098
13.259,17.812,7.0288,-3.2565,10.345
13.264,11.232,-2.8411,3.3234,16.925
13.268,1.3621,-1.1961,0.033493,5.4098
13.273,1.3621,-1.1961,-3.2565,-6.1051
13.278,-0.28286,-2.8411,-3.2565,-1.1701
13.282,-0.28286,-4.4861,-4.9015,-2.8151
13.287,7.9421,0.44883,-6.5465,-1.1701
13.291,1.3621,-1.1961,-3.2565,-2.8151
13.296,-8.5078,-2.8411,-4.9015,-11.04
13.3,-6.8628,2.0938,-4.9015,-7.75
13.305,1.3621,2.0938,-3.2565,-11.04
13.309,3.0071,-1.1961,0.033493,-2.8151
13.314,1.3621,-4.4861,3.3234,7.0548
13.318,3.0071,-4.4861,3.3234,10.345
13.323,6.297,-2.8411,0.033493,7.0548
13.327,11.232,-1.1961,-1.6115,5.4098
13.332,9.587,-2.8411,0.033493,5.4098
13.336,6.297,-1.1961,0.033493,5.4098
13.341,3.0071,-1.1961,0.033493,-4.46
13.345,14.522,0.44883,0.033493,-4.46
13.35,16.167,-1.1961,3.3234,-2.8151
13.354,21.102,-1.1961,4.9684,5.4098
13.359,12.877,-1.1961,1.6785,2.1198
13.363,11.232,3.7388,-1.6115,-1.1701
13.368,16.167,-2.8411,1.6785,5.4098
13.372,9.587,-6.1311,6.6134,11.99
13.377,11.232,0.44883,6.6134,10.345
13.381,4.6521,2.0938,4.9684,11.99
13.386,6.297,7.0288,1.6785,8.6997
